text,label
"Lần đầu tiên tôi đặt phòng qua Mytour, nhân viên hỗ trợ nhanh chóng, mình đã đặt được khách sạn như ý.",Vie
"Cảm ơn Mytour, lần sau tôi sẽ tiếp tục sử dụng dịch vụ của các bạn.",Vie
Chúng tôi đã có chuyến nghỉ mát thoải mái ở Khách Sạn Phương Huy 1.,Vie
"Phòng ngủ được bài trí ngăn nắp, sạch sẽ.",Vie
"Do nhu cầu ở lại phòng ít, chủ yếu là tham quan mua sắm và ăn uống thôi.",Vie
"Tuy nhiên, cửa toilet không đóng được, không để nước suối và nước nóng sẵn cho khách, khi khách yêu cầu mới đem lên.",Vie
"Tôi đặt phòng trước qua Mytour, sau đó tôi muốn ở thêm một ngày nữa, nhân viên khách sạn đồng ý, tuy nhiên lúc tôi đang đi chơi thì có nhân viên khác liên hệ lại với tôi bào phòng này đã cho người khác đặt trước, tôi phải về trả phòng ngay.",Vie
Tôi không hài lòng về cách làm việc thiếu chuyên nghiệp như vậy.,Vie
Cửa nhà tắm bị hư.,Vie
Khách sạn bố trí phòng cho tôi hơi bị bất tiện là nó gần quầy lễ tân quá gây ồn ào làm tôi thấy hơi khó chịu.,Vie
"Còn lại mọi thứ đều ổn, phòng rộng rãi, sạch sẽ.",Vie
Giá rất rẻ so với các khách sạn khác.,Vie
Nhưng dịch vụ mang lại cũng không tệ.,Vie
"Vị trí ngay khu trung tâm nên cung rất tiện cho việc tham quan, ăn uống.",Vie
Phòng có mùi ẩm mốc nên cảm thấy khá khó chịu cho khách.,Vie
Thái độ nhân viên cũng rất tốt.,Vie
Hi vọng khách sạn có thể lưu ý điểm này để khắc phục.,Vie
Đây là một trong nhưng khách sạn rẻ nhất Đà Lạt mà chất lượng khá tốt.,Vie
Tôi đặt phòng ở Khách sạn Phương Huy 1 nhưng lúc đến nhận phòng thì nhân viên báo hết phòng và chuyển tôi sang Khách sạn Phương Huy 2 ở gần đây.,Vie
"Chất lượng bên Phương Huy 2 chỉ như nhà nghỉ, kém hơn so với Phương Huy 1 nên tôi cảm thấy không hài lòng.",Vie
Tôi cảm thấy rất hài lòng với khách sạn này và giá cả rất phải chăng.,Vie
Giá cả khách sạn cũn rất hợp lý.,Vie
"Vị trí khách sạn Phương Huy 1 rất tốt, nhưng phòng ốc thì quá nhỏ, nhìn không sạch sẽ, có mùi ẩm mốc, giá cao hơn so với các khách sạn ở khu vực này.",Vie
Tuy nhiên phòng hơi cũ và tiện nghi không được sang trọng.,Vie
So với mức giá như vậy thì cũng ổn.,Vie
Tuy nhiên phòng chưa được sạch lắm.,Vie
"Đặt phòng trên Mytour khá tiện lợi, nhân viên tư vấn nhiệt tình.",Vie
Mình hài lòng với chuyến đi vừa rồi.,Vie
Cần được vệ sinh sạch sẽ hơn.,Vie
"Tôi đặt Phương Huy 1 nhưng đến nhận phòng được chuyển qua Phương huy 2 Tôi thấy dịch vụ cũng tương đối, tiện nghi chưa tốt lắm.",Vie
Chỉ tạm chấp nhận được.,Vie
Giá tiền trên MyTour thì ok.,Vie
"Gần chợ đêm và các địa điểm du lịch ở Đà Lạt, phòng không được rộng nhưng sạch sẽ, khách sạn gia đình với chủ rất thân thiện, tôi cảm thấy như ở nhà mình vậy.",Vie
"tôi đặt phương huy 1 nhưng lại khách sạn lại chuyển tôi đến phương huy 3, tôi không hài lòng về chất lượng ở phương huy 3 lắm, nhưng cảm ơn mytour đã hỗ trợ.",Vie
"Nhìn chung khách sạn khá tốt, ổn so với mức giá khách đoàn.",Vie
"Giá hợp lý so với vị trí địa lý phù hợp cho đi bộ xuống chợ hoặc dạo hồ, nằm ngay khu du lịch nên khó tránh khỏi bị làm phiền bởi tiếng ồn.",Vie
Mình hài lòng với dịch vụ của khách sạn.,Vie
Các em lễ tân rất thân thiện và nhiệt tình.,Vie
"Về khách sạn Phương Huy:nhân viên nhiệt tình, chất lượng phòng ổn so với giá phòng.",Vie
"Về dịch vụ của Mytour:mặc dù không biết đến Mytour chỉ là vô tình search trên mạng và đăng ký, nhưng nhân viên chăm sóc khách hàng rất nhanh chóng và chu đáo, tạo điều kiện thuận lợi trong việc thanh toán.",Vie
Nhưng mong lần sau phòng để 2 cái khăn nha.,Vie
"Nhân viên phục vụ tốt và sẵn sàng tư vấn, vị trí khá gần trung tâm và đông đúc, thuê xe máy cũng rẻ hơn chỗ khác @ @ nhưng chất lượng phòng ốc thì không tốt lắm, phòng không cách âm nên rất ồn, đêm mà người đi lại hay nói chuyện thì khó ngủ, đệm trong phòng lồi lõm, không thoải mái.",Vie
"Đi vào mùa lễ nhưng giá rất tốt, gần trung tâm, phòng sạch sẽ nhưng cách âm không tốt, ồn.",Vie
Nhân viên với giá cả cũng tốt.,Vie
"lược, máy sấy cho khách khi gội đầu.",Vie
"Anh thấy các khách hàng nên đặt phương huy 2-3 vì đông khách và chất lượng phục vụ hơn hẳn, Mytour nên giới thiệu qua chi nhánh này để không bị mất khách.",Vie
"Ngoài ra, xung quanh khách sạn nhiều hàng quán ăn uống, náo nhiệt.",Vie
Khách sạn có vị trí tốt.,Vie
"Tuy nhiên một số phòng khá cũ, phòng chưa chuẩn bị kỹ, thiếu một số vật dụng phải hỏi thêm mới có.",Vie
Mình thấy Khách sạn Phương Huy giá cả phù hợp.,Vie
"Dịch vụ và phục vụ tốt, nhân viên nhiệt tình, cởi mở, thích hợp cho những ai có thú phượt.",Vie
Nếu bạn bè hay người thân của mình đi Đà Lạt nhất dịnh mình sẽ giới thiệu Khách sạn Phương Huy để mọi người đến ở tại đó.,Vie
"Giá cả rất vừa túi tiền, nhân viên vui vẻ, cởi mở, nhận phòng và trả phòng nhanh chóng, thu dọn phòng gọn gàng sạch sẽ, an ninh tốt.",Vie
"Mình thấy Khách sạn Phương Huy phục vụ tốt nhân viên nhiệt tình, cởi mở nếu bạn bè hay người thân của mình đi Đà Lạt nhất dịnh mình sẽ giới thiệu Khách sạn Phương Huy để mọi người đến ở tại đó.",Vie
"Ở gần Hồ Xuân Hương, chợ Đà Lạt nên tiện dạo bộ đi chơi.",Vie
Về phần bữa ăn khác với khẩu vị của anh nhưng nhìn chung thì cũng tạm được.,Vie
"Khách sạn có vị trí rất đẹp, nhân viên phục vụ chu đáo.",Vie
Có nhiều dịch vụ đi kèm rất tiện lợi mà giá cả cũng mềm :,Vie
"Tiện đường đi chợ Đà Lạt, các địa danh như Hồ Tuyền Lâm, Thung Lũng Vàng, Lang biang.",Vie
Tiện nghi chưa đầy đủ nhưng cũng được.,Vie
Gần khách sạn có những quán ăn bình dân rất ngon.,Vie
Tôi hài lòng khi đặt phòng ở đây.,Vie
"Nhân viên khách sạn đặt biệt rất vui, nhiệt tình và lịch thiệp.",Vie
"Chất lượng phòng khách sạn mình đánh giá mức độ khá, có một số dịch vụ cơ bản như:thuê xe 100 nghìn / ngày, ăn sáng.",Vie
"Địa điểm khách sạn nằm khá tốt, gần Hồ Xuân Hương, Chợ Đà Lạt, 1 số cung đường chính.",Vie
Thuê xe máy 100.000 đồng / ngày ngay tại khách sạn.,Vie
Giường ngủ rộng cho 2 người.,Vie
Tôi hài lòng khi nghỉ tại khách sạn này.,Vie
Thích hợp cho những người thích đi chơi nhiều hơn nghỉ.,Vie
Bố trí phòng vẫn còn nhiều hạn chế.,Vie
"Nhân viên rất nhiệt tình và chu đáo, sẳn sàng giải quyết sự cố cho khách theo hướng tốt nhất.",Vie
Khách sạn gần chợ nên thuận tiện.,Vie
"Khách sạn đã cũ, trang thiết bị và phòng ốc không tiện nghi, bình nóng lạnh hoạt động yếu, phòng ẩm mốc.",Vie
"Nhân viên lễ tân nhiệt tình niềm nở, tôi đến lúc 8 giờ sáng thì được nhận phòng ngay.",Vie
Nếu có dịp quay lại tôi sẽ không chọn khách sạn này.,Vie
Thật bất ngờ khi quyết định đi Đà Lạt đến với tôi vào 12 giờ khuya.,Vie
"Không có kế hoạch, không chuẩn bị gì trước.",Vie
"Thật bất ngờ, với giá chỉ gần 170 nghìn, khách sạn thoáng mát, phục vụ niềm nở.",Vie
"Tốt, phòng có vẻ khá nhỏ và không có cửa sổ, làm cho tôi cảm thấy khó chịu nhưng các nhân viên rất đẹp và hữu ích, luôn luôn mỉm cười và giải đáp tất cả các thông tin bạn cần.",Vie
"Phòng ốc tại Khách sạn sạch sẽ, nhân viên nhiệt tình, vị trí cũng thuận tiện, về dịch vụ Mytour cung cấp thì hoàn toàn hài lòng.",Vie
"Nhân viên rất thân thiện và hữu ích, vị trí tốt và phòng đẹp.",Vie
"Đi vào những ngày mưa, cũng vất vả nhưng rất thú vị.",Vie
Phát hiện những quán ăn bình dân rất ngon.,Vie
Tôi hài lòng khi nghỉ tại khách sạn này.,Vie
"Khách sạn không giữ phòng đã đặt, chuyển tới chuyển lui gây khó khăn ảnh hưởng đến kế hoạch của khách, không có chỗ đậu ô tô, phòng xuống cấp, giường không vệ sinh.",Vie
"Phòng ở thì trang thiết bị hoạt động tốt và nhân viên dọn dẹp tươm tất, sạch sẽ.",Vie
Tác phong của nhân viên thì lịch sự và dễ chịu.,Vie
Cơ bản là cũng ưng ý về dịch vụ.,Vie
"Nhân viên tiếp đón tận tình, họ luôn tươi cười vui vẻ chào hỏi khách.",Vie
Kỳ nghỉ của tôi tại khách sạn Terracotta Hotel and Resort Đà Lạt rất tốt.,Vie
Dịch vụ mà khách sạn cung cấp cho tôi mọi thứ đều ổn từ phòng ốc đến vệ sinh.,Vie
"Resort này này có view đẹp, nhân viên chu đáo, đồ ăn sáng lại đa dạng.",Vie
"Nếu có dịp quay lại, tôi vẫn chọn Terracotta Hotel and Resort Đà Lạt để nghỉ ngơi.",Vie
"Điều tôi ấn tượng nhất là sự chuyên nghiệp, nhiệt tình của nhân viên, cộng với phòng ở chất lượng.",Vie
"Khách sạn có phong cảnh đẹp, mát mẻ, giá cả phải chăng, thích hợp cho gia đình có xe riêng vì khá xa so với trung tâm, hồ bơi hơi nhỏ, tối.",Vie
"Nước lại bẩn, vì thế không có một ai sử dụng trong suốt tgian tôi nghỉ dưỡng ở đây.",Vie
Phong cách phục vụ chuyên nghiệp.,Vie
"Nhìn chung, ở Terracotta Hotel and Resort Đà Lạt tốt.",Vie
Đường vào Terracotta Hotel and Resort Đà Lạt thì hơi xấu nên di chuyển chưa thuận tiện lắm.,Vie
"Về các dịch vụ thì tôi đánh giá tốt như cảnh quang xung quanh đẹp, phòng ở sạch sẽ, nhân viên dễ chịu và ăn uống cũng ok.",Vie
Xét về mức giá thì tôi thấy cũng hợp lý.,Vie
Nhược điểm tại Terracotta Hotel and Resort Đà Lạt là toạ lạc xa trung tâm và xe đưa đón thì hơi ít chuyến nên chưa tiện lợi lắm.,Vie
"Resort ở hơi xa trung tâm thành phố Đà Lạt, đi từ sân bay về 200 nghìn tiền taxi 4 chỗ còn từ Teracotta vào chợ Đà Lạt khoảng 100 nghìn tiền xe - Tuy vậy khung cảnh rất tuyệt vời, rừng thông, hồ Tuyền Lâm ngay bên cạnh - Ở đây mới thực sự cảm nhận được vẻ đẹp và không khí Đà Lạt - Phòng ốc cũng ok, nhân viên dễ thương - Lần sau sẽ ở nhiều ngày hơn - Chỉ có 1 điểm trừ là không có bình nấu nước nóng trong phòng, muốn uống cà phê trà hay ăn mì cũng không được.",Vie
"khách sạn phục vụ tốt nhưng đường vào quá tối ban đêm rất tối, đường bắt đầu hư nhiều ổ gà tạo cảm giác không an toàn khi đi ban đêm, thức ăn buffet buổi sáng nên thay đổi đa dạng hơn.",Vie
"Họ xếp tôi ở căn phòng trong góc, thiếu ánh sáng nên tối.",Vie
"Vì thái độ phục vụ cũng tốt, mọi người niềm nở, lịch thiệp.",Vie
Chuyến đi Đà Lạt lần nào tôi cũng chọn nghỉ ngơi tại Terracotta Hotel and Resort Đà Lạt nên kì này quay lại thì tôi vẫn hài lòng như xưa.,Vie
"Đội ngũ nhân viên dễ thương, niềm nở.",Vie
Họ phục vụ buffet sáng phong phú.,Vie
"Phòng ốc sạch đẹp, view nhìn thơ mộng, thoáng đãng.",Vie
"Tác phong phục vụ của nhân viên nhẹ nhàng, tận tình.",Vie
Chính vì vậy mà ở Terracotta Hotel and Resort Đà Lạt để lại trong tôi những ấn tượng rất đặc biệt.,Vie
"Khách sạn đẹp, yên tĩnh nhân viên thân thiện Thức ăn ngon.",Vie
"Khách sạn tiện nghi đầy đủ, giá tiền phù hợp, buffet sáng cũng ngon, view khách sạn sát hồ Tuyền Lâm dù rất lạnh nhưng tạo không khí rất dễ chịu, cảnh đẹp, thích hợp để nghỉ dưỡng cho gia đình hoặc cá nhân sau công việc !",Vie
"Bữa sáng hợp khẩu vị, món ăn phong phú.",Vie
"Chỉ tiếc là nhà vệ sinh không được thoáng, nên bể phốt bốc mùi.",Vie
"Vị trí di chuyển cũng được, vấn đề ăn uống thì ok và các dịch vụ đi kèm cũng tốt.",Vie
"Tôi hài lòng khi dành thời gian nghỉ ngơi tại resort này vì mọi thứ đều phục vụ tốt như ăn sáng đa dạng món, nhân viên vui vẻ đến cảnh quang xung quanh đẹp.",Vie
"Tôi khá thích khung cảnh đẹp cùng với dịch vụ phòng ốc tiện nghi, sạch sẽ như vậy.",Vie
Tất cả mọi thứ tương xứng với số tiền mà tôi đã chi trả.,Vie
Tuy 4  sao nhưng theo mình thì phong cảnh đẹp hơn các resort 5  sao cùng khu vực hồ Tuyền Lâm.,Vie
"Các dịch vụ tại Terracotta Đà Lạt tôi đánh giá là khá ok từ phòng ốc vệ sinh sạch sẽ, đầy đủ tiện nghi đến thái độ nhân viên phục vụ vui vẻ, nhanh nhẹn.",Vie
"Về ăn uống thì cũng ok, khung cảnh xung quanh đẹp, có hồ bơi nhưng nhỏ.",Vie
"Còn các bạn nhân viên thì vui vẻ, thân thiện chào đón.",Vie
Terracotta Hotel and Resort Đà Lạt toạ lạc tại vị trí hơi xa trung tâm nên mỗi ngày đều có 3 chuyến xe của resort chở ra trung tâm để tham quan.,Vie
"Về phòng ốc thì ok, sạch sẽ, đầy đủ tiện nghi.",Vie
Hồ bơi thì rất nhỏ nhưng bù lại cảnh quang khá là đẹp và rộng.,Vie
Nói chung là tôi hài lòng về nơi này.,Vie
Do đó tôi mới quyết định quay lại Terracotta Hotel and Resort Đà Lạt.,Vie
"Nhân viên phục vụ thân thiện, hiếu khách.",Vie
Không cho thuê xe gắn máy để đi xung quanh.,Vie
Resort đẹp mê hồn và thanh bình.,Vie
Nhân viên khách sạn thân thiện và nhiệt tình.,Vie
Buffet sáng trung bình vì món ăn chưa đa dạng lắm.,Vie
Dù  sao thì mình vẫn hài lòng về resort & sẽ quay lại trong tương lai.,Vie
"Chứ thật ra ở đây khá thoải mái vì khung cảnh đẹp, rộng mát, phù hợp với du khách.",Vie
Cộng với không gian đẹp và thơ mộng ngay khu vực hồ Tuyền Lâm.,Vie
"Diện tích phòng ốc rộng rãi, cách trang trí tiện nghi đẹp và hài hoà.",Vie
"Khách chưa thanh toán đơn thì bạn gọi hối thúc là đúng, nhưng khi khách có yêu cầu được hỗ trợ thì gọi nhiều ngày nhiều lần cũng không liên hệ được.",Vie
Món đồ giá trị không cao mà tiền cước xe thì hết hồn.,Vie
Mình từng ở các khách sạn 3  sao có phục vụ bufet sáng cũng ngang tầm teracotta.,Vie
"Đồ ăn nghèo nàn, hết món sớm không refil.",Vie
